30+40	70
1/(1/15)	15
((3/4)+(4/5))*(5/11)	((31)/(44))
(2440-80*20)/(80+40)	7
	None
18*(1-(8/9))	2
5.4/0.15*0.25	9
	None
30*(1+(1/3))	40
	None
25*37+19	944
100/5+1	21
	None
15*3/2	22.5
	None
126/6	21
8*8	64
65*3-10	185
(1100-92)/18	56
6.5*1.6+6.5	16.9
420*(1+(3/5))	672
120*(1-(2/5))	72
(180-10)*(4/5)-10	126
1578-60*12	858
(12*0.84-1.68)/0.84	10
(128+52)*45	8100
48/2	24
	None
112/4	28
28+30-45	13
72/(2/3)	108
	None
900/3/6	50
130*4	520
	None
18-5+7	20
32*6/4	48
(15+12)*5	135
134+108	242
(1/6)/(1+(1/6))	((1)/(7))
(2/7)+(1/3)	((13)/(21))
	None
150-8*13	46
(7/10)-(2/10)	((1)/(2))
1-(1/3)-(1/5)	((7)/(15))
(90+90)/(90/20+90/30)	24
4000/(20000-4000)	25%
120*(1+(1/4))	150
	None
1200/(1200/120-2)	150
0.36*3-0.32*3	0.12
(560-240)/(240/6)	8
8*(1-(5/8))	3
2222+3333+4444+5555+6666	22220
630/4.5-80	60
50-2.40*16.5	10.4
(25+5)/(25+5+25)	((6)/(11))
8*870	6960
1+(1/4)	((5)/(4))
1/(20+25)	((1)/(45))
11*327327*125-3*125125*327	327327000
(100-4)/8	12
	None
1800/(12-2)-1800/12	30
	None
(78+109.2)/(78/1.5)	3.6
(1000/25)*8	320
1*(4/7)/3	((4)/(21))
	None
32*4-19	109
15/(90-15)	20%
180/(3/5)-180	120
	None
	None
72/18	4
120/(4/5)-120	30
80*(3/5)+1	49
960/6/8	20
(165-15)/3	50
42.5*(9-7)	85
63*(1/9)	7
	None
1-(1/3)-(1/4)	((5)/(12))
(20+2)/2	11
(960+1240)/(12+8)	110
(200+2400)/20	130
360/(20-5)-360/20	6
(19/30)-(1/30)*5	((7)/(15))
250000*(9/20)	112500
50/(250-50)	25%
78*31	2418
960/6/8	20
(2*2000-3400)/(2+10)	50
80*(2/5)/(2/3)	48
(201-30*2.8)/(2.8-0.2)	45
12/(1/4)	48
28*2+28	84
	None
20*5*42	4200
500/(40+60)*80	400
619+(619+58)	1296
20+5	25
120*3-120	240
720/(80+10)	8
14/(2/7)-14	35
4/8	0.5
	None
30*(1-(3/5))	12
8*8*2	128
180*9	1620
	None
(100-7)/3	31
305+305*12	3965
36*2	72
605*8	4840
20*3-15	45
	None
1-(3/8)-(2/5)	((9)/(40))
20*(2/3)*(3/5)	8
480/(70+70+5)	3((9)/(29))
	None
960-960/3	640
0.8+2.6	3.4
400*15+1400	7400
28/(7/9)	36
56-(19+12)	25
2400*((1)/(5+1))	400
(15+12)/(9/13)	39
	None
143/((1/3)+(2/7))	231
40/5+1	9
(1820-315)/(315/4.5)	21.5
180*(5/9)	100
17/0.85-17	3
15.8+44.2	60
105*5+150*6	1425
50*(2/5)/(4/15)	75
	None
(70-6)/2	32
570*7+5	3995
25*(1-(2/5))	15
	None
	None
45*4/(4+2)	30
1-((1/5)+(2/9))*2	((7)/(45))
12*(1/4)	3
3.14*10*50	1570
77+78-48	107
24/(3-1)*(6-1)	60
	None
(12+30)-(45-8)	5
7.77/2.1	3.7
(10-2)/(3-2)	8
(5/24)+(5/14)+(2/63)-(2/15)-(7/18)-(3/40)	0
(25+23)/4	12
	None
720*(1/4)*(5/6)	150
28*3-25+28	87
	None
80*80*80/20	25600
	None
15-1.8	13.2
1/(1+(3/5))	((5)/(8))
(3/5)+(1/8)	((29)/(40))
136*3+670	1078
(42-25)/42	((17)/(42))
3.75*31+62.5*3.1	310
1000/(6000-1000)	20%
220/5+220	264
5/(1/7)	35
(20+4*8)/520	10%
120+120*(3/4)	210
(287-49*2)/5	37.8
2/5	((2)/(5))
10*10*10/(100*40)	0.25
(1360-35*16)/20	40
24/(1-(3/5))+24/(1-(3/5))*(3/5)	96
	None
45*3+45	180
456*38	17328
18/(3/40)	240
(75+36)*120	13320
1*(4/5)/4	((1)/(5))
60/2-60/2.5	6
	None
	None
659-(156+429)	74
	None
3.14*1.2*1.5	5.652
(65+75)*12	1680
	None
14*32+8	456
45*2/3	30
	None
250*40+8200	18200
400/(110+90)	2
21/(1-(1/4)-(2/5))	60
102*6+3	615
5*4	20
440/(1-(3/7))	770
630/(60+45)	6
(24+19)*6	258
28+7-8-5+10	32
	None
180/3*2	120
(150-60)/(60/20)	30
	None
830*5	4150
	None
	None
	None
1-(2/5)	((3)/(5))
	None
100/(100+900)	10%
906/(6-3)	302
24.6/1.5/2.5	6.56
1400/(1-(2/7)-(2/7)*(1/2))	2450
99/90*1	1.1
15/27	((5)/(9))
	None
3200/(4/5)	4000
	None
	None
1480/(1480+120)	92.5%
200*(1-(7/10))	60
(5/8)-(2/8)	((3)/(8))
300-35*8	20
75+25+75	175
840/(70+50)	7
405*6	2430
(14/49)	((2)/(7))
9.3/100	0.093
	None
1*(25-1)	24
180*(1-(5/9))	80
7*8	56
810/9	90
6-1.5-1.24	3.26
6*7	42
(54-5*3)/(1/4)	156
15/0.06	250
1-(1/4)-(2/5)	((7)/(20))
360/(9/7)/(7/8)	320
250/(1+(1/4))	200
(26.1-0.35*54)/48	0.15
	None
2/((1/7)-(1/8))	112
396+108+396	900
20/(5-1)*(10-1)	45
1-(5/12)-(1/5)	((23)/(60))
38*(3.67+11.33)	570
31/620+(1/3)	((23)/(60))
432/(24*6)	3
23*20-258	202
(37+18)*48	2640
96-4+3	95
(79-2)/7	11
5*6*12	360
1-(1/10)*3	((7)/(10))
(128-98)/6	5
	None
252*(5/6)*(2/3)	140
150/(15/4)	40
80*(3/4)/(4/5)	75
780/(5*6)	26
9/8*3	((27)/(8))
450/5	90
(80+40)/(80-40)	3
10/(1-(1/5))/(1-(1/4))	((50)/(3))
21.98*(1+(1/4))	27.475
24*9/2	108
232/8	29
	None
10*(4/5)	8
((5/4)+(1/2))/(7/15)	((15)/(4))
50-(25.35+8.15)	16.5
20*9+48	228
316-128	188
(24/30)/(3+1)	((1)/(5))
12*(124+128)	3024
58*9+62*9+150	1230
(3/4)/15	0.05
(102+21-4)/(1-(1/8)-(1/6))	168
16/(4/7)	28
30/(3+2)	6
(50-44)/2	3
8-8*3/(3+1)	2
(11/15)+(5/6)-(2/5)	((7)/(6))
480/2/40	6
875-(220+297)	358
	None
(150/(5/6))/(150/(5/3))	2
120/(1-(4/9))	216
	None
720*(5/6)/(2/3)	900
	None
(62-27)/5	7
24/8	3
(45.6+12)/(4/5)	72
(225-19.5*5)/5	25.5
	None
120*(1+(1/3))	160
26*450	11700
85/(5/7)-85	34
54-12*3	18
210*8+140	1820
85*5.6/3.4	140
1400/(1-(1/8)-(7/12))	4800
80*7	560
35*86	3010
40/(1+(3/5))	25
(230-70)*3	480
8*24-13*12	36
100/(1/4)/(4/9)	900
(1/2)/(3/4)*(3/5)	((2)/(5))
320*17	5440
6.28/3.14	2
4*45*2	360
450/(3-1.5)+450/(3+1.5)	400
63*15	945
6300/(150*60)	0.7
38.25+21.08-4.35	54.98
40*(4/5)	32
1000/(25*4)	10
(25+5)*3	90
12*(3+4)	84
1.5-0.06+0.11	1.55
305.6-125.65+305.6	485.55
12*4*5	240
(34+30+30)/2-34	13
45*5-20	205
0.6*8-0.81/2.7	4.5
802-387+295	710
40.8/4	10.2
(80-88*(3/4))/(1-(3/4))	56
	None
(3/5)*(4/5)	((12)/(25))
15-10	5
120*(4/5)*(1/8)	12
75*96+2700	9900
30/5+30/3	16
(52-20.5)/7	4.5
40*(1+(1/4))	50
105*48-43	4997
(25*150-600)/150	21
(160000-4000)/26	6000
120*((3/5)+(1/6))	92
1-(1/22)-(4/11)	((13)/(22))
2/(1+(1/10))	((20)/(11))
1-(4/9)	((5)/(9))
4/3	1((1)/(3))
30/(1-(1/4))	40
(24+26)*15	750
4.5*40/2.5	72
320/0.8-320	80
52*(1/13)	4
3.75/0.25-1.8*4.5	6.9
(37+23)*(3.6-2.8)	48
(120-40*1.2)/30	2.4
(835-25)/27	30
(160-1.5*20)/1.3	100
(480-80)/4/(1+1.5)	40
(25-15)/25	40%
(4+4)/(1/4)-4	28
(4.8*2+0.4)/(2/5)	25
0.8*1.5*37	44.4
384-96+384	672
(30+40)*5-100	250
(2.04-0.085*15)/5	0.153
78-25-25	28
(1/2)/(1/3)	((3)/(2))
180*(7/9)	140
45*(5/9)	25
20*45/18	50
240*5+10	1210
(94+31)/(5/6)	150
220/(1+(2/9))	180
20/(5/8)	32
	None
(3.6*120)/(3.6-0.4)	135
0.75*12/(0.75+0.15)	10
150/(1-(3/5))	375
(62.5*3+32*2)/(3+2)	50.3
40-300*40/(800/2)	10
(2/5)-(1/3)+(1/2)	((17)/(30))
210/(1-(3/10))	300
1500-350*4	100
4500*(1+(2/5))	6300
((2/5)+(11/35))/(2/7)	2.5
36/(15-6)	4
(730-1.5*60)/8	80
210/(5-2)*5	350
6*80+5	485
1227.6/(14-8)*(14+8)	4501.2
(2-2/80*30)/(2/40)	25
155/(20-18)	77.5
	None
120/(1-(1/3)-(2/5))	450
28/4	7
(967+8)/(3/15)	4875
54/(0.6*0.6)	150
200*(1-(1/4))*((2)/(2+3))	60
(1190-56*10)/15	42
25/5-4+8	9
95-68	27
10-3.4-0.34	6.26
5+5+2+5+2+2+5+2+2+2+5+2+2+2+2+5+2+2+2+2+2	60
	None
48/4*(4+8)	144
54/2+54	81
	None
(80-50)/50	60%
100-4.25*14	40.5
2/(4+3+2+1)	((1)/(5))
	None
27.6/30*10	9.2
	None
100/5+1	21
200*(1-(3/50))	188
(1977*3+1970*4)/(3+4)	1973
15*(3/4)/(1/2)-15	7.5
3.6*160/3.2	180
7000*(1-(1/5))	5600
1-(1/3)	((2)/(3))
100/(3-1)+100+100/(3-1)	200
(1300-600)/(11-6)	140
	None
218+189	407
(180-20)/(4/7)	280
14.6*3-8.2-14.6	21
10+10*2+1	31
70*(6/7)*(2/3)	40
(26+22)*(1/12)	4
	None
	None
24+63+52+17+49+81+74+38+95	493
560/(1+(3/25))	500
30*4	120
1664/8*11	2288
420*(1/6)	70
18-(25-10)	3
4*4*4/20	3.2
(200+10)/200	105%
6*12+39	111
(4.6+5.4)*3.7	37
(20*4)/(1-(3/8))	128
1-(3/8)-(3/8)	((1)/(4))
400/0.8-400	100
176-116	60
60/0.8	75
(20+22)-(35-6)	13
	None
	None
20/(((5)/(5+2))-(3/7))*(3/7)+20	50
(20-17.5)/20	((1)/(8))
600-600*(20%+(1/4))	330
1.55+0.36	1.91
(8*12)/6	16
2600/(1-(1/5))	3250
840/6-80	60
298*9	2682
2/(2+3)	((2)/(5))
120*(3/4)/(2/3)	135
	None
(86-1)*4	340
	None
(3+5)+5	13
120*(5/8)*(2/3)	50
30*25+4*25	850
30-30/(1+(1/5))	5
10*(4/5)+(1/2)	8((1)/(2))
326-78	248
(1378-91*10)/4	117
12/(4-1)*(10-1)	36
160/(60/(3/4))	2
(3/8)+(4/8)	((7)/(8))
427-300+325	452
840/60	14
120/6	20
(1800*(11/12)-50)*(5/8)+120	1120
900*(1-(1/4))	675
(6-1)*2	10
1800*3+16+1800	7216
138*5+105	795
1/((1/20)/5+(1/25)/6)	60
59*72	4248
(120+30)/(1/3)	450
2.7*2/1.5	3.6
12*1.5+20	38
1200/(6*4)	50
36+36/3+27	75
24*(1/2)*(5/6)	10
130*8	1040
(40*(3/5)/(3/8)-40)/(40*(3/5)/(3/8))	37.5%
	None
54/9	6
144/12-1	11
36*7+4	256
	None
	None
8.6*7+95/50	62.1
3600/6000	((3)/(5))
65*8+55*8	960
8*6*15	720
13*8	104
16*37+146	738
45/5	9
400/(2100+400)	16%
3.14*1.2	3.768
3600/(3600/10+120)	7.5
(1/2)/(9/7)	((7)/(18))
960/12/8	10
36/(1-15%-(1/4))	60
48/85	((48)/(85))
160/2/4	20
(2/5)+((2/5)-(1/6))	((19)/(30))
12*(1-(1/4))	9
20/(380+20)	5%
120/(1-(2/5))	200
8*(8-1)/2	28
1200/(240/3)	15
15/(3/17)+15	100
42*(4/7)/((6)/(6+5))	44
6*7+3	45
1250-36*25	350
50/((1/2)-(2/5))	500
3.14*6	18.84
360*(3/4)	270
15*28	420
	None
637+20+637	1294
	None
600-4*25	500
85.5*1.04	88.92
264/8/1.5	22
24/(1/6)	144
(145+155)*4	1200
300/(1-(1/4))	400
	None
55.02/1.5+55.02	91.7
(24+21)/(3/16)	240
(24000-22800)/24000	5%
525/12-525/15	8.75
	None
72-8	64
6/(10+4+6)	((3)/(10))
20*12	240
240*4*24	23040
16*(5/8)*2.7/(1-(5/8))	72
(35+21)/4	14
(1800-600)*((5)/(3+5))	750
680-90*5	230
75*(5-3)/3	50
	None
20*16	320
960*((1/8)+(3/5))	696
	None
110*8-20	860
(154+76)*28	6440
1-(3/20)*5	((1)/(4))
1-(21/25)-(1/20)	((11)/(100))
(36-28)/(36-4)	0.25
(40-1)/(4-1)*(4+1)	65
12/(((3)/(3+1))-(2/3))	144
8.9-1.6	7.3
2001+2002+2003+2004+2005+2006+2007-2008	12020
72/9+15	23
(5/8)/(1/4)	((5)/(2))
48*5/4	60
30*20/10	60
3.2*150/(3.2-0.2)	160
(300+2000)/2000	115%
	None
405*(1+(7/45))	468
(180*5)/(180-30)	6
	None
22/(1-(9/20))	40
30*(4/5)/(2/3)	36
(60+50)*18	1980
32+32*18	608
5+18	23
(430+26)/4	114
108/0.9	120
120/(3/5)	200
15/(1.8/3)	25
5.36+3.25+5.36	13.97
(100+78)*15	2670
50*6/5	60
201.5/(15+16)	6.5
52*(80+25)	5460
40/(1-(1/3)-(1/3))	120
4.8/3*2	3.2
	None
180/60-180/90	1
(195-75)/2	60
(2400+450)/3	950
27*38+35	1061
450/4.5-54	46
(1.42*28+1.45*22)/(28+22)	1.4332
600/(2400+600)	20%
	None
40+40	80
(406-180)/(180/4)	5((1)/(45))
35.28/7/4	1.26
6-(1/3)	5((2)/(3))
441/63	7
80/(4/5)	100
9*(644-256)	3492
80/20	4
(95-1)*5	470
84-8*6	36
800/((4)/(4+3))	1400
(20+12)/(1-0.8)-(20+12)	128
6*1050	6300
(3*5-12.44)/0.32	8
0.1/10	0.01
50/(5/8)	80
48*(1+(3/4))	84
20-6*2.3	6.2
6000-105*48	960
30*25	750
(5/8)*(4/11)	((5)/(22))
360/20/2	9
(7.35-0.5*3)/4.5	1.3
(485-156)*3	987
10*(1/5)+(10-10*(1/5))*(1/3)	4((2)/(3))
(120+60)/120	1.5
	None
	None
810/(45*2)	9
	None
2*24/(6/11)*(1-(3/4))	22
(5/2)*(9/10)	2.25
3.14*0.5*200*4	1256
	None
(2400-955)/85	17
25-5.4+1.5-5.4	15.7
2*5+1.7	11.7
140/(140/10+6)	7
	None
45*2/(5/9)	162
(221+5)-56*3	58
1-(1/4)-(2/5)	((7)/(20))
108*12+80*2	1456
210/3*9	630
344/4	86
(18+16)*4	136
(36*24+224)/32	34
36*(1+(1/3))	48
5.1/15	0.34
240-160	80
180*(1-(3/5))	72
63/0.75	84
1-(1/4)-(2/5)	((7)/(20))
28*4	112
110*8-20	860
	None
7/10	((7)/(10))
75/(2/3)	112.5
315+150	465
(1.25-0.85)/(5-3)	0.2
	None
20*10/25	8
	None
100/(100+5000)	((1)/(51))
4*5*3*2	120
240/(1+(1/5))	200
4*(4-1)	12
4/4	1
(50-20)/50	60%
9500/19-36*12	68
28.8/6	4.8
15/(1-0.8)-15	60
20*7	140
1300/(25*4)	13
7200/(5-3)	3600
6*144/96	9
476/4	119
36/(1+(1/8))	32
7200*(1-(3/8))	4500
1-(3/5)-(1/4)	((3)/(20))
48/8/5	1.2
1-(3/9)	((2)/(3))
45*16+55*16	1600
245/5	49
360/12+3	33
(49.5-4.5*5)/4.5	6
	None
(62+108)*2	340
40-15+14	39
3*2	6
(120-8)/4	28
	None
120/(12*5)	2
57.6/48	120%
(1/6)+(2/7)	((19)/(42))
	None
25+(80+120)*0.40	105
46.5/62	0.75
240/60-240/80	1
24*(7/8)	21
	None
35*0.8	28
20/30	((2)/(3))
(18/3)*(12/3)	24
240*0.15/15+0.15	2.55
(350*12+4500)/(12+13)	348
5025*((1)/(1+200))	25
8/0.5-4	12
1*(1/5)/(1/10)	2
36*11/44+11	20
14/(48/24)	7
	None
6/(3+6)	((2)/(3))
	None
360/(1-(3/5))-360	540
	None
	None
(8+40)*2	96
75*12-20	880
8+1	9
1-(2/5)-(3/8)	((9)/(40))
(20-10)/(5-3)*5+10	35
255/0.85	300
	None
(80.25*45+82.34*50)/(45+50)	81.35
60*188	11280
(48+2)/5	10
60/(1-(1/4))	80
239*3-170	547
	None
30*4	120
0.32*5	1.6
1.6/(5-1)*(12-1)-1.6	2.8
67.2/1.2*3.2	179.2
153*3+153	612
10/(40+10)	20%
600*(2/5)*(2/3)	160
1-(1/3)-(1/6)	((1)/(2))
4200/(1+(1/5))	3500
1075/(26+17)	25
276/3*16+276	1748
120*(1+(1/3))+120	280
1500*(1-(1/5))	1200
3.14*1*2*10*2	125.6
22.4/4*(4+3)	39.2
1000-(750-200)	450
120*(1-(5/6))	20
674-253+137	558
	None
4*4	16
220/(1+10)	20
8+8+5	21
(12.3+0.14)*7+2.16	89.24
15/((5/8)-(1/5))	35((5)/(17))
3.4+7.15	10.55
	None
1/(1/20+1/30)	12
42*4*2	336
3.6*0.25	0.9
168/0.8	210
6*(1/3)	2
37.5/(100*7.5)	0.05
	None
16+25+24	65
3.14*1*2*20	125.6
720/30	24
(78-45)/3	11
42*(2/7)	12
7*(1/8)/(7/8)	1
48*(1/6)	8
	None
12/(1-(1/4))	16
27/(((2)/(2+1))-((5)/(5+4)))	243
630+630/(7/8)	1350
	None
(3+1)*6	24
(7/8)-(3/4)+(5/6)	((23)/(24))
400/(1/3)-400	800
450-65*4	190
45*(4/3)/(45/(4/3)*(6/5))	((40)/(27))
80-(70*5-60*5)	30
750*(1-(4/5))	150
180*(4/5)	144
(600-440)/(5-3)	80
600/(1-(1/6))	720
3200/(1+(1/4))/((8)/(8+5))-3200	960
1.32+0.08+0.15	1.55
1971/(16+38)	36.5
(80+80*(3/5))*3	384
	None
4/5	0.8
(5/9)+((5/9)+(1/4))	((49)/(36))
13.5-3+13.5	24
22+8-4	26
15/(3/5)	25
1260/(1+(1/5))	1050
(2.1*500)/(2.1-0.1)	525
80*3*2	480
4/(1-(1/3))/(1-(2/3))	18
4/(1/3)	12
348*23+(470-348)*17	10078
	None
400*(1-(3/5))	160
350*68	23800
(3/5)*(1/10)	((3)/(50))
	None
(96-76)/4	5
25/(25+35)	((5)/(12))
280/4-30	40
35*5+28*112	3311
4+5	9
6*19+12*15	294
3*(1+(2/3))	5
91/14	6.5
10-10*(1/5)-(10-10*(1/5))*(1/8)	7
954/18-25	28
(38-22)/(38+22)	((4)/(15))
450+150	600
18*(18-10)*(18+2)/(24*3)	40
48+5	53
250*(1-(1/5))	200
15*3+15	60
216-78+216	354
	None
	None
3.5*2.5*0.4*1.2	4.2
63*5/3	105
	None
280/(7/4)-70	90
3*490-865	605
	None
10*2.7*1.5*2	81
(2/6)+(1/6)+(2/6)	((5)/(6))
20*16+10	330
36*4-118	26
6*40+28	268
100*(1-(1/5))	80
(16-14)/16	12.5%
(12/13)*(91/144)	((7)/(12))
5/(5-1)*(5+1)	7.5
4.8	4.800
	None
1.2*(820*6.5)	6396
(15/16)/10	((3)/(32))
1440/8-42	138
	None
8*(9/3)*(4/2)	48
	None
120/6	20
8/(4+1)	1.6
5.38+(9.36-3.72)	11.02
2000/(110+90)*500	5000
2/(1+(1/5))	((5)/(3))
4+2+1	7
(4.05-0.8*5)/0.5	0.1
	None
2100/((1/12)+(1/9))	10800
75/(26-1)	3
	None
30*0.9	27
	None
0.45/1.5	0.3
272+11*18	470
	None
68/(1-(1/5))	85
150/5+432	462
540/20	27
120/30+120/40	7
6.28/12.56	0.5
	None
	None
	None
	None
(1.5+(2/3))/(5/6)-2.3	0.3
0.3+0.3	0.6
15000/(1+10%-0.95)	100000
187+313+456	956
408*(1+(1/8))	459
130/(1-(7/20))	200
	None
28*(1-(3/7))	16
	None
3/25%-3	9
70/((1/2)-(1/3))	420
24/(1-(1/7))	28
(30+30+50)/(1/4)	440
420/(1-40%-((1)/(3+1)))	1200
1/5	((1)/(5))
140*(1-(5/7))	40
(28+6.2-15.75)/3	6.15
300/(15*2)	10
	None
28.5*(5-1)+35*5	289
1017/(10-1)	113
12+27	39
82.5-4/8	82
20*12/(12+3)	16
(126-4*13.5)/3	24
60*(3/5)	36
10*(2/5)/(1/2)	8
708-139+708	1277
36*10/9-36	4
10/1*(200+1)	2010
171/9	19
(800-62*10)/(14-10)	45
930/(248/8)	30
1230-12*5*20	30
160*((1/4)+(2/5))+1	105
35*2/(2+1.5)	20
468-324	144
(250-25)/2.5-48	42
100/(103-99)	25
9*6+5*(24-6)	144
25*36*4.8	4320
848+1576	2424
(30-24)*35	210
14.529+(2.471-2.1)	14.9
4.5*2.57	11.565
(900-640)/4	65
12/(150+12)	((2)/(27))
15*6/5	18
8*32	256
2.6*120/2.4-120	10
6*2	12
	None
	None
125*3+125	500
5/(1-75%-(1/6))	60
38*32+15*28	1636
	None
2/10	0.2
3750.8+52.2+3750.8	7553.8
8*6/0.64	75
181440/3/4/5/6/7/8	9
45/9	5
(68+57)*8	1000
17-2	15
1500/1200	125%
240/(1+(1/5))	200
12000*(1+(3/20))-7000	6800
(80+120)/(4/5)	250
680*3	2040
(3/8)	0.375
180*(1/4)	45
120*(4/5)	96
(5/10)+(3/10)	((4)/(5))
54*2/(3-2)*3	324
	None
500*6	3000
	None
726*(1+(1/33))	748
(4/5)-(3/4)+(3/8)	((17)/(40))
113.04/(2*3.14*2)	9
10-(9/2)	((11)/(2))
140/(1-(2/5)-(1/4))	400
(40+20)/(4/5)	75
(10-0.4)/4	2.4
	None
	None
162/3/9	6
	None
90/(1-(3/4))	360
	None
20*(1-(3/4))	5
162/(1-(5/7))*(5/7)	405
108/6	18
30/(1-(3/4))	120
(1/6)/5	((1)/(30))
91/0.7	130
(66+34)*165	16500
4.5*(1/3)+(4/5)	2.3
(1/2)*6/8	((3)/(8))
	None
9*(5+1)-17	37
(15/12)	((5)/(4))
1/((3/4)/2)	2((2)/(3))
(21/25)/(2/3)	((63)/(50))
380*25+1260	10760
5/(165-5)	3.125%
(360*18)/(18-3)	432
	None
15*4+76	136
3.5-0.46+0.35	3.39
(80+60)*2.5+50	400
18/3+1	7
564*23	12972
9+5-2	12
52*5*2	520
3.5*200*0.9	630
	None
1/((2/5)/4)-4	6
(28+2)/(5/6)+28	64
9*9+7	88
(85-2.6*20)/15	2.2
(20-3.2)/1.6	10.5
10*32	320
(50+2)*2	104
	None
(1250-1200)/1250	4%
1456-299	1157
(500-400)/400	25%
(10+5-1)*12+5*8+10*2.5	233
359+408-500	267
20/(1-(1/5))	25
600/8/(100/5/4)	15
3/(12+3)	20%
7260/6	1210
8/(3-1)*(6-1)	20
5-(3/4)	4((1)/(4))
14*(14-1)	182
8*5	40
	None
340*22	7480
5.8*5+0.12+5.8	34.92
300-96	204
20*(1-(1/4))	15
30*(1/6)/(3/5)	((25)/(3))
8*6*2.5	120
30*(1/15)/(1/9)	18
240/(1/4)*(1/6)	160
	None
6*(100-1)	594
2.45-0.75-1.05	0.65
45000*(60%+70%-1)	13500
(1/6)+(1/4)	((5)/(12))
740/50-9.8	5
6800*(1/4)	1700
38+25-19	44
(2/7)+(3/7)	((5)/(7))
198/6	33
4+10+1	15
(1500-1200)/1500	20%
	None
(105.7-77.7)/7	4
(5-1)*8	32
180*((9)/(1+9))	162
30*20/(20-5)	40
40/5	8
6/(1-(3/4))	24
120/(3/4)+120	280
140/(28/7)	35
(24+4)-(24-4)	8
(12/2+2+12-5)*2	30
35*200+25*200	12000
((6)/(5+6))/((5)/(5+6))	((6)/(5))
	None
1208+1395-2060	543
34-(17+14-4)	7
28*24*3	2016
(4*80+6*90)/(4+6)	86
(8176-158*12)/8	785
(0.9-0.6)/(0.9+0.6)	0.2
(9+7)*(3/4)/(9-7)	6
16*5*4	320
17*3-25	26
15/(1-(2/5))*(3/10)	7.5
500*(1-(4/5))/(1-(5/6))-500	100
(1/3)+(1/5)+(1/7)+(1/19)+(1/1995)	((97)/(133))
	None
5*40/4	50
32*50/40-32	8
	None
160/(1-(3/5))*(3/5)	240
8*48/6	64
120/(1-(1/2))/(1-(1/3))/(1-(1/4))	480
	None
(152+118)*(7/9)	210
	None
(4120-3148)/18	54
20.52/5.4	3.8
	None
14/(1-(2/5)-((1)/(3+1)))	40
8*840	6720
(50*3)/60	2.5
6400*(1-0.9)	640
(19-1)/2	9
	None
(4.75-3.8)/3.8	25%
	None
22*(1-(2/11))+22	40
1750/7+124	374
120*(3/4)+5	95
9750/3	3250
(38+25)*2-9	117
(70*20+80*30)/(20+30)	76
318/3+318	424
((1/2)-(1/3))/((1/2)+(1/3))	((1)/(5))
1995+199.5+19.95+1.995	2216.445
3-2	1
1000-120*7	160
6*6*5	180
(98-18)/8	10
245/(1-(3/5))	612.5
(5/6)*(7/8)-(2/3)	((1)/(16))
(3+1)/6*9+4	10
(32*12+6)/15	26
	None
(9090-6390)/90	30
	None
	None
2650-628-1020	1002
(2/5)/8	((1)/(20))
(445-237)/26	8
30.856/14	2.204
200*0.8	160
240/16	15
80*5/4	100
	None
50/(1/4)	200
90/(3/4)*(9/2)	540
248/2*3	372
86*27/(27-3)	96.75
32*5/4	40
(90*8)/(8+1)	80
2.83+1.37-0.25	3.95
	None
750/(1-(3/8))	1200
60*15/(15-3)	75
(350+850)/(2+4)	200
40*15/(40+10)	12
34+27+34	95
25+26+24-16-14-15+5	35
75.6/75%-75.6	25.2
24*115/15*4	736
(3/10)+(2/10)+(1/10)	((3)/(5))
	None
(6400/4)-(4260/3)	180
240/15-180/15	4
(13.7-3.5*3)/4	0.8
	None
140*7/5	196
136+265	401
	None
25+22-9+10	48
2400/(1-(1/4))	3200
36+16	52
192+278	470
(20-1.8)/6.5	2.8
200/(1-(3/5))	500
8*18	144
80*15/12	100
12*(12-1)/2	66
16*(3/4)	12
	None
	None
83-38-38	7
((3/8)-(1/6))/(3/8)	((5)/(9))
	None
39.5*38	1501
16*15.5-218.7	29.3
30*20-30*16-25	95
126/3*(3+12)	630
27/3	9
998877+988776+887766+877665+776655+766554+665544+655443	6617280
12*12*12/(20*15)	5.76
	None
(120-102)/6*80	240
15*(2/5)	6
23*(13-1)	276
90-9*7	27
350/(80/5/4+72/8/3)	50
(65+25)/5	18
192/(1+(1/3))	144
690*25-15000	2250
120*(3/4)/(1/3)	270
20*3	60
180/(1-(1/10))	200
(1-(3/4))/(2/3)	((3)/(8))
(2000-1080)/4	230
8*(1-(1/16))	7((1)/(2))
3.6/100	0.036
40.53/38.6	1.05
1-(2/13)-(7/13)	((4)/(13))
3*4	12
240.5-24.36+240.5	456.64
(5/7)*5*(28/5)	20
83+88-86	85
(15*(1/3)+7)/4	3
650*(1/5)*(7/13)	70
	None
300/(200/8)	12
304/3.2-43	52
32+24-48	8
25*4+3	103
48/(1+(5/7))	28
	None
328*5	1640
90*(1-0.9)	9
3/((8/15)-(1/5))	9
(3/7)/3	((1)/(7))
(120-10.5*8)/12	3
100*(3/5)*2.5+(100-100*(3/5))*2.2	238
150/((1/2)-(1/3))	900
70/((1/3)*(2/3))	315
(100-80)/(85-80)	4
20/100	((1)/(5))
60*88	5280
80*(3/5)*(2/3)	32
	None
84/60%+84	224
(4+2)*2	12
(4/5)/8	((1)/(10))
(236-52)/8+5	28
6/(18-15)	2
3.14*6	18.84
5/(5+195)	((1)/(40))
298*(1-0.85)	44.7
7/(3+7)	((7)/(10))
20/((2/3)*(1/2))	60
360*(1-(1/3)-(1/4))	150
